scaffold	start	end	mid	sites	sitesUsed	ABBA	BABA	D	fd	fdM	gene_count_per_window	cM/Mb	Fst_aridus_longiflorus	Fst_aridus_longiflorus_island	Fst_aridus_parviflorus	Fst_aridus_calycinus	Fst_longiflorus_longiflorus_island	Fst_longiflorus_parviflorus	Fst_longiflorus_calycinus	Fst_longiflorus_island_parviflorus	Fst_longiflorus_island_calycinus	Fst_parviflorus_calycinus	average_dxy_ari_par	average_dxy_lon_isl_lon	average_dxy_par_isl_lon
LG5	18600001	18700000	18651558	4438	2086	37.6183	28.8229	0.1324	0.0441	0.0334	11	0.004865825	0.451	0.4893	0.4381	0.4578	0.1553	0.297	0.0268	0.3546	0.1713	0.259	0.017052531344781	0.009870031376553	0.013926848775484
LG5	18700001	18800000	18749192	8329	4448	84.0097	44.3947	0.3085	0.0945	0.0702	12	1.8893428	0.5628	0.4819	0.4692	0.5264	0.1435	0.4111	0.0944	0.3551	0.1375	0.3401	0.014893485997539	0.007573891983813	0.01252569874602
LG5	18800001	18900000	18825957	3891	1964	41.0932	29.7011	0.1609	0.0519	0.0394	4		0.2295	0.3095	0.3363	0.207	0.1408	0.3122	0.034	0.3675	0.1425	0.2878	0.010451389729307	0.008264534142151	0.010403376805734
LG5	18900001	19000000	18957121	7349	4087	112.9496	95.1177	0.0857	0.057	0.0366	11	1.181397675	0.5022	0.4985	0.5107	0.5024	0.121	0.2173	0.0907	0.2324	0.0928	0.1555	0.021399389706996	0.011674035223602	0.01259917386347
LG5	19000001	19100000	19048030	6405	3453	57.0458	53.1101	0.0357	0.0201	0.0125	11		0.3634	0.3763	0.3266	0.3571	0.162	0.2433	0.0893	0.2507	0.1645	0.2317	0.012929899390718	0.006696839932865	0.008466691731405
LG5	19100001	19200000	19154354	5583	3159	51.768	27.7115	0.3027	0.0651	0.0501	10	0	0.2716	0.3133	0.3435	0.2602	0.1925	0.4601	0.0626	0.4861	0.0905	0.4169	0.011775631810974	0.00600458552458	0.010144644027398
LG5	19200001	19300000	19247432	5176	2881	37.7706	34.4734	0.0456	0.011	0.0082	13	0	0.4388	0.4474	0.3984	0.4661	0.1797	0.4203	0.0854	0.4369	0.1809	0.3994	0.011215472445862	0.0061543188434	0.010415373405538
LG5	19300001	19400000	19359943	5783	3031	57.0303	31.7349	0.285	0.0705	0.0565	6	7.326038391	0.5303	0.6252	0.462	0.5445	0.2408	0.3664	0.0966	0.4313	0.2698	0.3496	0.016205958055465	0.007451650585069	0.011456410665431
LG5	19400001	19500000	19444894	6167	3046	110.4265	19.7052	0.6972	0.3012	0.2224	11		0.3852	0.4032	0.3557	0.4336	0.1998	0.3007	0.0549	0.2134	0.2058	0.29	0.015291457377831	0.010719028358299	0.010856485206355
LG5	19500001	19600000	19555697	6859	2879	120.1471	119.8361	0.0013	0.0007	0.0005	7		0.3508	0.3582	0.3909	0.3012	0.2794	0.306	0.0791	0.3269	0.2869	0.2685	0.024451696218539	0.020882500477405	0.018213048732088
LG5	19600001	19700000	19656786	6443	3292	134.7647	36.8265	0.5708	0.3269	0.209	10		0.4683	0.3823	0.4463	0.4364	0.1443	0.3955	0.0684	0.2338	0.1314	0.3395	0.019188832720353	0.012411300148876	0.014246879879675
LG5	19700001	19800000	19750570	6199	3431	81.8374	21.699	0.5808	0.1865	0.1256	14		0.5492	0.4252	0.4884	0.4876	0.1968	0.5271	0.0668	0.3817	0.1405	0.4495	0.00916375785692	0.005673629739244	0.008089043031527
LG5	19800001	19900000	19852277	6503	3661	61.4494	33.1953	0.2985	0.0681	0.0525	10		0.5302	0.4885	0.5205	0.5304	0.1297	0.5235	0.0345	0.4783	0.1344	0.4871	0.012631358030951	0.007471641006045	0.01278344675626
LG5	19900001	20000000	19948142	5954	3380	118.992	25.7967	0.6437	0.3458	0.2497	18		0.4386	0.383	0.4524	0.4589	0.139	0.4066	0.0531	0.2366	0.1229	0.3761	0.010404519529504	0.005857521935648	0.006540045728493
LG5	20000001	20100000	20048295	4151	2125	60.3979	24.5128	0.4226	0.4151	0.2552	12		0.2066	0.1962	0.2503	0.2017	0.0758	0.2253	0.0484	0.0913	0.1024	0.2415	0.009264478230974	0.006628542835698	0.006594500428019
LG5	20100001	20200000	20156381	5214	2590	59.2891	40.5063	0.1882	0.1065	0.0762	9	0	0.3648	0.4925	0.397	0.3849	0.1519	0.153	0.0356	0.2511	0.1282	0.1392	0.014666331038664	0.009138879871968	0.009669244005482
LG5	20200001	20300000	20252240	7049	2931	84.944	51.2714	0.2472	0.0716	0.0553	16	2.513554099	0.394	0.4405	0.3215	0.4012	0.3341	0.2989	0.167	0.37	0.3538	0.2874	0.012498133857741	0.009085785696019	0.01162359591587
LG5	20300001	20400000	20350152	7034	3508	20.2705	17.7504	0.0663	0.0063	0.0055	17	0	0.4113	0.5331	0.3965	0.4837	0.1575	0.4294	0.1028	0.5145	0.1784	0.4333	0.013597988318823	0.005115420392952	0.011900871360944
LG5	20400001	20500000	20458437	6924	3322	157.8265	40.3145	0.5931	0.3729	0.2509	10		0.3111	0.2509	0.4068	0.3551	0.1105	0.3848	0.0581	0.2498	0.1491	0.3467	0.018213069841402	0.013685194792089	0.015438307651531
LG5	20500001	20600000	20553355	6098	3071	126.5153	40.6801	0.5134	0.3003	0.2101	6		0.2483	0.2721	0.3002	0.2856	0.1483	0.2725	0.0385	0.167	0.1683	0.2665	0.019220703811007	0.012899105862572	0.01355879067292
LG5	20600001	20700000	20636058	5277	2717	87.745	23.0649	0.5837	0.3426	0.2204	6		0.3519	0.277	0.3112	0.351	0.1552	0.3178	0.0974	0.164	0.1644	0.3233	0.012150125646344	0.007677219859473	0.008688020095162
LG5	20700001	20800000	20754970	5952	3051	92.6704	44.4594	0.3516	0.2261	0.1264	13	2.614891809	0.4721	0.3885	0.3081	0.4049	0.2458	0.2873	0.0949	0.1819	0.1853	0.2192	0.014418863636635	0.007743880727306	0.009877678613348
LG5	20800001	20900000	20854338	5895	2853	75.7476	20.3056	0.5772	0.1232	0.0951	9	1.389587184	0.4442	0.5318	0.3597	0.4694	0.3173	0.3936	0.1551	0.4322	0.306	0.3487	0.01458818694044	0.00935586049278	0.012326294733703
LG5	20900001	21000000	20952780	6886	3636	46.2617	51.0895	-0.0496	-0.0135	-0.0094	15	0	0.4805	0.471	0.3647	0.5129	0.2166	0.337	0.1873	0.3624	0.2617	0.3263	0.011560268596722	0.007136536966797	0.010871916945118
LG5	21000001	21100000	21047778	7078	3823	52.7714	30.1888	0.2722	0.0494	0.0347	13	1.259268214	0.4364	0.5537	0.381	0.4919	0.342	0.4215	0.0796	0.4888	0.3989	0.4365	0.00909228027742	0.006716378444127	0.008910738703441
LG5	21100001	21200000	21151462	6943	3796	51.0789	38.8486	0.136	0.0361	0.0276	11	2.915511309	0.5443	0.5773	0.357	0.5091	0.1987	0.3254	0.0843	0.3613	0.1658	0.2608	0.012839188230617	0.00645360449321	0.011018487010856
LG5	21200001	21300000	21245776	6464	3438	17.8635	28.936	-0.2366	-0.0416	-0.0316	15	1.92385679	0.4988	0.5468	0.3159	0.4995	0.2076	0.324	0.0925	0.3894	0.1625	0.2881	0.010394101461373	0.004845435464948	0.008841652245947
LG5	21300001	21400000	21352294	6586	3328	65.8785	48.4719	0.1522	0.074	0.0569	9	3.732024261	0.4414	0.5088	0.3777	0.5049	0.115	0.1675	0.0622	0.2393	0.0948	0.1951	0.014295897471136	0.008677024634187	0.010750540092117
LG5	21400001	21500000	21450289	6642	3743	56.7487	40.7937	0.1636	0.0536	0.0414	16	0.532821824	0.4732	0.5504	0.4259	0.5258	0.1211	0.2791	0.0394	0.3346	0.1852	0.2666	0.011275633878978	0.006609001301991	0.009713396258857
LG5	21500001	21600000	21552687	7116	4248	42.4377	31.1189	0.1539	0.0349	0.0269	13	0	0.4992	0.5605	0.3711	0.5224	0.1454	0.3264	0.0562	0.3788	0.2243	0.2974	0.010501703379251	0.00505621771437	0.009334530226171
LG5	21600001	21700000	21648730	5934	3277	31.639	16.6066	0.3116	0.0736	0.0592	8	4.448976936	0.6061	0.574	0.4274	0.5959	0.0751	0.3193	0.032	0.3064	0.0688	0.2585	0.010684586767387	0.004400157434217	0.007826889111206
LG5	21700001	21800000	21750959	7012	3859	25.833	18.8486	0.1563	0.0216	0.018	16	4.0867544	0.5768	0.6202	0.4152	0.5327	0.1468	0.4005	0.0747	0.4426	0.1631	0.3368	0.010003477380929	0.004148234869872	0.009507956742604
LG5	21800001	21900000	21850566	6097	3344	46.0409	42.2693	0.0427	0.0091	0.0068	14	2.035251587	0.4214	0.6153	0.3274	0.3917	0.3464	0.3056	0.1021	0.4381	0.3073	0.2496	0.012587543648813	0.008007356589649	0.011589884325607
LG5	21900001	22000000	21951753	6054	3061	62.5861	23.8	0.449	0.1426	0.1086	10	6.668584045	0.4584	0.4764	0.3396	0.4722	0.1737	0.3687	0.0169	0.3589	0.1808	0.3317	0.010858819788181	0.005540978228018	0.010125088205837
LG5	22000001	22100000	22052403	6475	3634	65.7528	27.8231	0.4053	0.1142	0.0814	14	7.28911472	0.6588	0.602	0.4693	0.5637	0.1835	0.4814	0.0739	0.4256	0.1762	0.3814	0.010748132190126	0.004308851947581	0.009263402836279
LG5	22100001	22200000	22149828	7033	3264	63.0716	23.6847	0.454	0.1323	0.1018	11	1.690878539	0.5586	0.6867	0.408	0.5705	0.251	0.2955	0.0448	0.3631	0.2667	0.2672	0.012295263242548	0.005404460077139	0.008277698721184
LG5	22200001	22300000	22249837	5365	2564	39.0502	26.6797	0.1882	0.0774	0.0537	10	2.136399346	0.4002	0.4192	0.3331	0.3832	0.0896	0.2784	0.0364	0.2734	0.1193	0.2312	0.013259085343669	0.00601726520929	0.008354426369503
LG5	22300001	22400000	22353439	6225	3314	51.6763	15.276	0.5437	0.1487	0.1071	10	1.228865596	0.5949	0.4724	0.3638	0.5985	0.0883	0.4082	0.0562	0.3109	0.1051	0.3659	0.009558250944904	0.004405838924864	0.008377693235877
LG5	22400001	22500000	22450511	6633	3389	61.9728	32.269	0.3152	0.1549	0.0954	11	3.79339232	0.5656	0.4664	0.3956	0.5518	0.1155	0.3304	0.1089	0.2326	0.1449	0.2998	0.011133768774519	0.005545840705134	0.008171008053735
LG5	22500001	22600000	22548984	6596	3431	106.0725	23.8717	0.6326	0.3284	0.2009	13	0	0.6073	0.4165	0.4412	0.5451	0.1489	0.4295	0.1198	0.2031	0.0951	0.3514	0.010272723833682	0.005498024438676	0.007135400058775
LG5	22600001	22700000	22646098	6959	3834	48.0897	20.9141	0.3938	0.084	0.0596	15		0.6104	0.5624	0.4556	0.5954	0.1696	0.4643	0.1104	0.4244	0.1997	0.4115	0.010455548627476	0.004664074063153	0.008948823099524
LG5	22700001	22800000	22752899	7013	3882	29.8836	20.0915	0.1959	0.0248	0.02	11	2.544403741	0.3996	0.3966	0.2174	0.3394	0.1362	0.3368	0.0604	0.3437	0.069	0.256	0.015596397342985	0.005677542491798	0.014769686121016
LG5	22800001	22900000	22849595	6849	3891	41.2513	13.6341	0.5032	0.0852	0.0674	14	0.811305144	0.4936	0.4568	0.4169	0.4728	0.0668	0.4804	0.026	0.4383	0.0577	0.4307	0.011177378689163	0.004131269029646	0.008886894628204
LG5	22900001	23000000	22950471	6548	3467	25.6213	35.7697	-0.1653	-0.0251	-0.0199	15	1.761546348	0.6008	0.5871	0.4577	0.6097	0.138	0.4877	0.0651	0.5017	0.1215	0.4425	0.009692764707367	0.004860040379785	0.010503304523526
LG5	23000001	23100000	23048515	6006	2954	15.1388	12.4342	0.0981	0.0086	0.0077	14	0	0.5927	0.6215	0.4839	0.5201	0.1077	0.5013	0.0858	0.5417	0.1444	0.4061	0.009720383046824	0.003500946361912	0.009103813079223
LG5	23100001	23200000	23150585	7064	3679	24.5898	24.6453	-0.0011	-0.0003	-0.0002	15	3.030295039	0.6116	0.699	0.3493	0.5666	0.1792	0.1759	0.0708	0.2495	0.1941	0.1238	0.01156068849075	0.003288959696646	0.00686365766771
LG5	23200001	23300000	23248361	3504	1753	35.4987	35.8268	-0.0046	-0.0016	-0.0011	6		0.4332	0.4784	0.3615	0.4423	0.1575	0.2921	0.0501	0.3642	0.151	0.2592	0.014505436087862	0.007858994035271	0.011330770733492
LG5	23300001	23400000	23343348	4152	1657	43.3491	27.2892	0.2274	0.0748	0.0585	16	0	0.4696	0.6297	0.4855	0.4636	0.2534	0.2541	0.0757	0.4169	0.2479	0.2132	0.017162424716872	0.006431937054153	0.00857467884298
LG5	23400001	23500000	23462050	5047	2812	51.1987	69.7396	-0.1533	-0.046	-0.0344	15	3.819091234	0.4288	0.7459	0.3622	0.4422	0.4649	0.2631	0.1229	0.497	0.49	0.2052	0.011915951322623	0.008430940369426	0.011310265238595
LG5	23500001	23600000	23550515	5631	2470	36.7333	20.1406	0.2917	0.0431	0.0344	10	3.892718173	0.5371	0.7177	0.3739	0.5209	0.485	0.4232	0.0752	0.5341	0.503	0.3774	0.009732828732217	0.00412274571829	0.008339521268598
LG5	23600001	23700000	23651313	7331	3561	30.8756	21.8369	0.1715	0.0168	0.0147	22	0	0.4614	0.657	0.4472	0.426	0.2656	0.4796	0.0869	0.5947	0.3116	0.4232	0.013672012144544	0.004298210513956	0.012429617694765
LG5	23700001	23800000	23733476	4368	2182	32.4299	18.6806	0.269	0.0526	0.0427	6		0.4716	0.5075	0.3265	0.4636	0.1464	0.4118	0.0694	0.44	0.1954	0.3719	0.016201432352679	0.007373085777016	0.016407571354038
LG5	23800001	23900000	23866805	6194	2891	46.1691	44.8358	0.0147	0.0065	0.0042	8		0.4231	0.4429	0.2758	0.4028	0.1476	0.1965	0.077	0.2036	0.1196	0.1442	0.023466262938891	0.013122606248285	0.018204151391861
LG5	23900001	24000000	23946849	9332	4845	58.8785	47.0564	0.1116	0.023	0.018	5		0.4508	0.5133	0.337	0.4842	0.1591	0.3118	0.0808	0.3794	0.2151	0.288	0.015966413381265	0.01084180697269	0.017412503052066
LG5	24000001	24100000	24055301	3871	2075	73.6598	79.1483	-0.0359	-0.0231	-0.0161	9		0.4246	0.4438	0.4066	0.4816	0.1442	0.2261	0.026	0.257	0.134	0.2095	0.021992958517148	0.015198990061406	0.018118442421412
LG5	24100001	24200000	24158294	7432	3923	70.8475	81.2574	-0.0684	-0.0283	-0.02	12	0.860086932	0.4087	0.3945	0.3059	0.3722	0.1247	0.2909	0.0464	0.3108	0.0974	0.2558	0.021164108340423	0.012005774893845	0.019213994105745
LG5	24200001	24300000	24248338	8389	4399	104.3754	27.0841	0.5879	0.1702	0.128	9	0.54191949	0.5277	0.4876	0.3518	0.5029	0.1613	0.404	0.0806	0.3493	0.1804	0.3453	0.0143122058982	0.007604506742442	0.01326680870671
LG5	24300001	24400000	24347461	7437	4069	99.4641	83.7413	0.0858	0.0379	0.0252	9	4.643331202	0.397	0.3799	0.2843	0.3792	0.179	0.2884	0.0694	0.2862	0.1483	0.2641	0.011738098201472	0.013291949597199	0.01488930018339
LG5	24400001	24500000	24452392	9667	5066	114.8119	53.3529	0.3655	0.1033	0.0691	9	0.799151453	0.45	0.4547	0.363	0.4268	0.226	0.4264	0.0611	0.4084	0.1546	0.3546	0.018754122591629	0.013625245069855	0.020184329294214
LG5	24500001	24600000	24546495	7364	3586	121.8318	44.9483	0.461	0.3279	0.2207	9	6.208246299	0.4287	0.3948	0.3843	0.4905	0.0893	0.2627	0.0286	0.1655	0.098	0.2578	0.014953415818451	0.009142664393955	0.010643876238632
LG5	24600001	24700000	24650795	7531	3235	69.51	52.7626	0.137	0.0659	0.0386	11	2.77568156	0.5689	0.4448	0.3751	0.5589	0.1697	0.3218	0.1458	0.2381	0.1976	0.3135	0.013717077625141	0.007802925395242	0.010809980040104
LG5	24700001	24800000	24750293	7360	3996	341.2437	16.9036	0.9056	0.7337	0.5655	11	3.611775184	0.3335	0.701	0.6722	0.7298	0.1613	0.208	0.1306	0.1697	0.1234	0.1865	0.028461171680572	0.013746725858007	0.006905605755019
LG5	24800001	24900000	24852862	6576	3871	570.3657	17.4118	0.9408	0.7386	0.6563	13	0.010101622	0.3387	0.8355	0.7686	0.8132	0.2051	0.2021	0.131	0.3025	0.1955	0.1768	0.033757090215692	0.014071774124808	0.00649140670674
LG5	24900001	25000000	24956616	7169	3741	469.748	23.5184	0.9046	0.7012	0.6181	8	3.223164298	0.341	0.7488	0.6571	0.7474	0.1771	0.1749	0.1224	0.2189	0.1767	0.1556	0.033399333868759	0.015702271380513	0.009409205468735
LG5	25000001	25100000	25047966	7526	4273	303.1375	25.8529	0.8428	0.3582	0.3122	11	3.375709258	0.4429	0.8703	0.6133	0.7135	0.2757	0.3351	0.1032	0.5462	0.3493	0.3498	0.022660516889623	0.01059310662269	0.011343897190974
LG5	25100001	25200000	25149339	6873	3787	57.4978	45.2258	0.1195	0.0248	0.0203	12	2.917170965	0.4195	0.5401	0.3824	0.3639	0.1813	0.3458	0.0464	0.457	0.1491	0.2852	0.014749770137415	0.007424163720789	0.013576710804299
LG5	25200001	25300000	25248994	7160	3778	21.6843	11.973	0.2885	0.0213	0.0183	8	0	0.6732	0.7328	0.4473	0.6648	0.2706	0.5365	0.1082	0.5828	0.2215	0.4813	0.011161909729406	0.004149640831983	0.011943987182454
LG5	25300001	25400000	25349013	7201	3395	25.1624	10.7881	0.3998	0.0381	0.0334	13		0.6779	0.6701	0.4106	0.5481	0.219	0.468	0.163	0.481	0.2182	0.3578	0.011810192906874	0.003438805154908	0.010598382794689
LG5	25400001	25500000	25447270	6215	3054	60.3942	34.8246	0.2685	0.0642	0.0534	11	0.949238349	0.5552	0.5836	0.4699	0.5221	0.1523	0.4185	0.0586	0.4416	0.1116	0.3635	0.01485744495302	0.006460975540742	0.013507018977684
LG6	1	100000	49940	5671	2784	17.6494	17.9619	-0.0088	-0.0009	-0.0008	12	0	0.6283	0.6543	0.3273	0.6499	0.1157	0.4189	0.1525	0.4562	0.2817	0.3583	0.015997317165943	0.006544418000979	0.015211991263678
LG6	100001	200000	154563	5439	3011	24.7604	11.0331	0.3835	0.037	0.0326	17	0	0.6065	0.6745	0.365	0.624	0.2373	0.4847	0.0556	0.5405	0.2705	0.4462	0.007787792311349	0.004099444330239	0.009744896301344
LG6	200001	300000	249489	6125	3597	53.0469	18.4185	0.4845	0.1015	0.0803	15	0.912789239	0.6219	0.6775	0.4359	0.618	0.2997	0.4291	0.0269	0.4516	0.2981	0.3814	0.009575110951523	0.003945838821464	0.007774055493194
LG6	300001	400000	348967	5267	2869	9.2357	5.6125	0.244	0.0109	0.0096	18	0	0.6781	0.6901	0.4786	0.6789	0.2085	0.5917	0.0449	0.6159	0.1997	0.5523	0.009093777730475	0.002860582779371	0.00897963409477
LG6	400001	500000	450457	5215	2872	43.0229	14.0917	0.5065	0.0903	0.0739	12	2.374292671	0.4481	0.4612	0.3805	0.4794	0.1668	0.5112	0.0636	0.5292	0.1406	0.4933	0.008574638394886	0.005228798169638	0.009296518427881
LG6	500001	600000	548474	5157	2677	27.1403	24.439	0.0524	0.0095	0.0083	12	0	0.3103	0.3677	0.2518	0.2875	0.0803	0.3587	0.0463	0.419	0.1378	0.3004	0.009342207608628	0.00508136219738	0.009750065490224
LG6	600001	700000	653166	5524	3103	24.9332	44.6036	-0.2829	-0.0525	-0.0419	12	3.004332545	0.528	0.5549	0.4129	0.4991	0.2424	0.3821	0.0384	0.4424	0.2192	0.3293	0.011387719508266	0.005508792117312	0.011040465316666
LG6	700001	800000	752954	6644	3514	27.4998	18.7234	0.1899	0.0256	0.0218	16	1.402388536	0.5937	0.7419	0.4721	0.6319	0.2051	0.3998	0.0848	0.5073	0.3324	0.3817	0.01026460214254	0.003549491524098	0.008192724218985
LG6	800001	900000	852423	6511	3429	22.2201	14.3815	0.2142	0.0223	0.0196	12	3.393523821	0.5751	0.7418	0.4786	0.5753	0.2343	0.4262	0.0342	0.5501	0.255	0.3816	0.009048428329848	0.003167501908456	0.007582404709564
LG6	900001	1000000	943310	5208	2645	17.8955	19.6395	-0.0465	-0.0069	-0.0056	15	0	0.5209	0.539	0.4069	0.5022	0.1528	0.4357	0.0393	0.4723	0.1876	0.3807	0.00977481043929	0.003838569310526	0.008608622711854
LG6	1000001	1100000	1064111	3915	1702	25.107	32.6386	-0.1304	-0.0361	-0.0273	9	0	0.3065	0.5144	0.2749	0.3187	0.2084	0.1922	0.0328	0.3619	0.2577	0.187	0.015874911060195	0.01005980386326	0.01437887375595
LG6	1100001	1200000	1151393	5886	2948	52.1127	29.2065	0.2817	0.0608	0.0466	15	1.095663416	0.5246	0.7487	0.3391	0.5295	0.4213	0.3445	0.0658	0.48	0.4648	0.3108	0.011697310988622	0.006056200511324	0.010240167051634
LG6	1200001	1300000	1250400	6317	3434	36.3581	15.1594	0.4115	0.0463	0.0396	13	0.788605816	0.552	0.8105	0.4063	0.5976	0.4152	0.4577	0.0514	0.6134	0.5144	0.4435	0.008779502345494	0.004094816742361	0.009014160849071
LG6	1300001	1400000	1350073	5546	2975	16.3819	8.9905	0.2913	0.0189	0.0161	13	0	0.7329	0.8227	0.4338	0.6297	0.4662	0.5679	0.0979	0.6285	0.319	0.4605	0.00823027159349	0.002754511002077	0.009410702872753
LG6	1400001	1500000	1448334	5816	3553	31.7435	25.889	0.1016	0.0141	0.012	20		0.5716	0.6338	0.4289	0.5581	0.1668	0.4565	0.1156	0.5006	0.2236	0.4225	0.010781182215271	0.003713307297566	0.010622201920914
LG6	1500001	1600000	1552142	5848	3058	23.6334	42.0125	-0.28	-0.0377	-0.0306	14	1.590793705	0.5854	0.7637	0.4042	0.5895	0.4496	0.5057	0.1478	0.6361	0.4203	0.4805	0.007838453374561	0.004597887155018	0.009826583372465
LG6	1600001	1700000	1650048	6031	3134	16.9792	8.9795	0.3082	0.0243	0.0208	17	0.3983837	0.6578	0.6735	0.4746	0.627	0.1724	0.517	0.1664	0.5421	0.2049	0.4502	0.009018026168485	0.002767835066277	0.008140177620481
LG6	1700001	1800000	1752214	5776	3080	15.7269	12.6313	0.1092	0.0113	0.0096	17	0.456442884	0.6055	0.5908	0.4368	0.6237	0.115	0.4622	0.0291	0.4753	0.1407	0.4259	0.009334072940599	0.003997997500376	0.008659544211615
LG6	1800001	1900000	1849980	6601	3810	24.6845	23.0379	0.0345	0.005	0.0043	17	4.411913239	0.6207	0.7002	0.3674	0.6813	0.1328	0.3586	0.0424	0.4247	0.2258	0.3423	0.010724622249311	0.003774228403166	0.010000047046173
LG6	1900001	2000000	1951229	6609	3694	39.8797	31.7215	0.1139	0.0175	0.0135	17	6.000182052	0.5473	0.653	0.4497	0.5751	0.2995	0.4634	0.0355	0.5426	0.316	0.4354	0.009746700105274	0.005741454713125	0.010378156865184
LG6	2000001	2100000	2052394	6910	4031	53.1708	34.0123	0.2198	0.0373	0.0313	17	1.707216871	0.5033	0.544	0.4647	0.5234	0.1551	0.448	0.023	0.486	0.1694	0.4168	0.013831939191842	0.006573759979637	0.013238683805841
LG6	2100001	2200000	2147393	5967	3029	32.1174	27.3748	0.0797	0.0184	0.0145	18	2.385219577	0.5512	0.5357	0.3922	0.5647	0.093	0.3645	0.0616	0.3724	0.1373	0.3216	0.009186423625163	0.004417354310709	0.008435586885533
LG6	2200001	2300000	2252276	6479	3587	16.4989	15.4807	0.0318	0.0023	0.002	15	0	0.6143	0.6266	0.5383	0.6207	0.1253	0.5654	0.0362	0.5898	0.1609	0.5262	0.010939209216336	0.004153210423924	0.011235124110451
LG6	2300001	2400000	2349211	6542	3446	128.0385	13.6628	0.8072	0.3266	0.2285	14	4.964371656	0.6082	0.4788	0.4997	0.5735	0.1899	0.5365	0.0272	0.3578	0.1622	0.4784	0.01063684038354	0.005363560705898	0.008017913606022
LG6	2400001	2500000	2451217	6408	3468	142.205	20.2347	0.7509	0.4538	0.2639	18	4.7705804	0.5218	0.3761	0.4519	0.43	0.1646	0.4353	0.0525	0.1885	0.1223	0.3249	0.010449507547808	0.006718229103448	0.007024259187545
LG6	2500001	2600000	2551775	6390	3485	216.918	8.6695	0.9231	0.5397	0.3218	11		0.6268	0.3753	0.6133	0.6129	0.1967	0.658	0.1072	0.2682	0.1994	0.6108	0.01089315766956	0.007249276102356	0.007578134264214
LG6	2600001	2700000	2650108	6487	3287	121.4496	17.1412	0.7526	0.3236	0.2291	12	0.26180566	0.5764	0.5396	0.5767	0.5561	0.1694	0.4952	0.131	0.376	0.2443	0.4494	0.009009418365891	0.005162388024254	0.006439013462872
LG6	2700001	2800000	2749520	6370	3292	26.3787	16.7533	0.2232	0.0224	0.0189	16		0.466	0.5772	0.4906	0.4965	0.1417	0.5407	0.0748	0.6382	0.2806	0.528	0.008570943106391	0.004946164212151	0.010489954773027
LG6	2800001	2900000	2845831	6013	3146	67.21	21.7725	0.5106	0.0896	0.0696	15	0	0.5593	0.4972	0.5043	0.5745	0.1523	0.5994	0.0299	0.5468	0.1316	0.5748	0.010192923674021	0.007545126591716	0.013617251000439
LG6	2900001	3000000	2964993	5006	2783	124.1936	88.6802	0.1668	0.1089	0.0713	12		0.3946	0.3231	0.3953	0.4806	0.1855	0.3819	0.0742	0.3028	0.246	0.4108	0.0109461087631	0.01131160215826	0.011847178551673
LG6	3000001	3100000	3046811	7385	4067	373.6231	6.9717	0.9634	0.7991	0.4545	15	0	0.5647	0.5617	0.5914	0.6229	0.511	0.5847	0.0354	0.1089	0.5267	0.589	0.011450298689165	0.010833813693051	0.003779680321094
LG6	3100001	3200000	3150201	5318	2793	377.4451	8.4529	0.9562	0.9192	0.4688	10	0.020565412	0.6595	0.6193	0.6128	0.6564	0.6965	0.7145	0.0294	0.0679	0.6741	0.6825	0.009131635689881	0.010451267243175	0.002647938336516
LG6	3200001	3300000	3251052	7392	4060	387.4113	34.0337	0.8385	0.7653	0.415	12		0.5759	0.514	0.4854	0.5667	0.5375	0.5385	0.0836	0.0953	0.4983	0.488	0.011823008150582	0.011715963358666	0.004868191579667
LG6	3300001	3400000	3349474	5633	2977	129.8244	43.6053	0.4971	0.476	0.2486	12	2.048108689	0.4309	0.4352	0.3682	0.4501	0.2504	0.2487	0.0824	0.0961	0.2224	0.2104	0.012370980965259	0.00866543171974	0.007283717385661
LG6	3400001	3500000	3451392	6229	3114	150.7416	28.0738	0.686	0.6312	0.3691	13	1.085813956	0.4041	0.3507	0.3343	0.3408	0.268	0.3481	0.0647	0.1222	0.2238	0.2655	0.009869334136836	0.008008124952495	0.005854939994035
LG6	3500001	3600000	3549265	6744	3755	188.3969	17.1596	0.833	0.4736	0.2683	19	1.432814327	0.5915	0.4149	0.4871	0.5234	0.3133	0.5964	0.0516	0.3012	0.2362	0.5062	0.010643039303731	0.007462313013322	0.007602204278141
LG6	3600001	3700000	3651449	6438	3591	61.9371	15.7946	0.5936	0.1479	0.1077	12	5.215867317	0.5901	0.5063	0.5612	0.6143	0.1115	0.5075	0.0456	0.4073	0.1061	0.4787	0.011308729221299	0.004643074398299	0.008008134898521
LG6	3700001	3800000	3750762	7068	3741	71.3484	26.4526	0.4591	0.1252	0.0922	17	3.596010314	0.5154	0.4562	0.4969	0.5288	0.122	0.4668	0.0564	0.3867	0.1025	0.4314	0.011922707319925	0.006620495705751	0.010002401519124
LG6	3800001	3900000	3854726	6072	3312	42.9049	20.1773	0.3603	0.0597	0.0473	13	1.829113088	0.507	0.5517	0.5171	0.515	0.1775	0.514	0.0286	0.5486	0.1408	0.4798	0.009032931608325	0.006359676021464	0.010530972237006
LG6	3900001	4000000	3948325	6246	3362	15.9821	21.6875	-0.1515	-0.0125	-0.0109	14	0	0.578	0.7273	0.5269	0.5974	0.2841	0.5956	0.0458	0.7116	0.1857	0.5722	0.009288525818183	0.004199510745114	0.010998884806575
